iso_code,continent,location,date,new_cases,new_deaths
AFG,Asia,Afghanistan,12/31/2019,0,0
AFG,Asia,Afghanistan,1/1/2020,0,0
AFG,Asia,Afghanistan,1/2/2020,0,0
AFG,Asia,Afghanistan,1/3/2020,0,0
AFG,Asia,Afghanistan,1/4/2020,0,0
AFG,Asia,Afghanistan,1/5/2020,0,0
AFG,Asia,Afghanistan,1/6/2020,0,0
AFG,Asia,Afghanistan,1/7/2020,0,0
AFG,Asia,Afghanistan,1/8/2020,0,0
AFG,Asia,Afghanistan,1/9/2020,0,0
AFG,Asia,Afghanistan,1/10/2020,0,0
AFG,Asia,Afghanistan,1/11/2020,0,0
AFG,Asia,Afghanistan,1/12/2020,0,0
AFG,Asia,Afghanistan,1/13/2020,0,0
AFG,Asia,Afghanistan,1/14/2020,0,0
AFG,Asia,Afghanistan,1/15/2020,0,0
AFG,Asia,Afghanistan,1/16/2020,0,0
AFG,Asia,Afghanistan,1/17/2020,0,0
AFG,Asia,Afghanistan,1/18/2020,0,0
AFG,Asia,Afghanistan,1/19/2020,0,0
AFG,Asia,Afghanistan,1/20/2020,0,0
AFG,Asia,Afghanistan,1/21/2020,0,0
AFG,Asia,Afghanistan,1/22/2020,0,0
AFG,Asia,Afghanistan,1/23/2020,0,0
AFG,Asia,Afghanistan,1/24/2020,0,0
AFG,Asia,Afghanistan,1/25/2020,0,0
AFG,Asia,Afghanistan,1/26/2020,0,0
AFG,Asia,Afghanistan,1/27/2020,0,0
AFG,Asia,Afghanistan,1/28/2020,0,0
AFG,Asia,Afghanistan,1/29/2020,0,0
AFG,Asia,Afghanistan,1/30/2020,0,0
AFG,Asia,Afghanistan,1/31/2020,0,0
AFG,Asia,Afghanistan,2/1/2020,0,0
AFG,Asia,Afghanistan,2/2/2020,0,0
AFG,Asia,Afghanistan,2/3/2020,0,0
AFG,Asia,Afghanistan,2/4/2020,0,0
AFG,Asia,Afghanistan,2/5/2020,0,0
AFG,Asia,Afghanistan,2/6/2020,0,0
AFG,Asia,Afghanistan,2/7/2020,0,0
AFG,Asia,Afghanistan,2/8/2020,0,0
AFG,Asia,Afghanistan,2/9/2020,0,0
AFG,Asia,Afghanistan,2/10/2020,0,0
AFG,Asia,Afghanistan,2/11/2020,0,0
AFG,Asia,Afghanistan,2/12/2020,0,0
AFG,Asia,Afghanistan,2/13/2020,0,0
AFG,Asia,Afghanistan,2/14/2020,0,0
AFG,Asia,Afghanistan,2/15/2020,0,0
AFG,Asia,Afghanistan,2/16/2020,0,0
AFG,Asia,Afghanistan,2/17/2020,0,0
AFG,Asia,Afghanistan,2/18/2020,0,0
AFG,Asia,Afghanistan,2/19/2020,0,0
AFG,Asia,Afghanistan,2/20/2020,0,0
AFG,Asia,Afghanistan,2/21/2020,0,0
AFG,Asia,Afghanistan,2/22/2020,0,0
AFG,Asia,Afghanistan,2/23/2020,0,0
AFG,Asia,Afghanistan,2/24/2020,0,0
AFG,Asia,Afghanistan,2/25/2020,1,0
AFG,Asia,Afghanistan,2/26/2020,0,0
AFG,Asia,Afghanistan,2/27/2020,0,0
AFG,Asia,Afghanistan,2/28/2020,0,0
AFG,Asia,Afghanistan,2/29/2020,0,0
AFG,Asia,Afghanistan,3/1/2020,0,0
AFG,Asia,Afghanistan,3/2/2020,0,0
AFG,Asia,Afghanistan,3/8/2020,3,0
AFG,Asia,Afghanistan,3/11/2020,3,0
AFG,Asia,Afghanistan,3/15/2020,3,0
AFG,Asia,Afghanistan,3/16/2020,6,0
AFG,Asia,Afghanistan,3/17/2020,5,0
AFG,Asia,Afghanistan,3/18/2020,1,0
AFG,Asia,Afghanistan,3/19/2020,0,0
AFG,Asia,Afghanistan,3/20/2020,0,0
AFG,Asia,Afghanistan,3/21/2020,2,0
AFG,Asia,Afghanistan,3/22/2020,0,0
AFG,Asia,Afghanistan,3/23/2020,10,0
AFG,Asia,Afghanistan,3/24/2020,6,1
AFG,Asia,Afghanistan,3/25/2020,2,0
AFG,Asia,Afghanistan,3/26/2020,33,0
AFG,Asia,Afghanistan,3/27/2020,0,0
AFG,Asia,Afghanistan,3/28/2020,16,1
AFG,Asia,Afghanistan,3/29/2020,15,1
AFG,Asia,Afghanistan,3/30/2020,8,1
AFG,Asia,Afghanistan,3/31/2020,27,0
AFG,Asia,Afghanistan,4/1/2020,25,0
AFG,Asia,Afghanistan,4/2/2020,26,0
AFG,Asia,Afghanistan,4/3/2020,43,0
AFG,Asia,Afghanistan,4/4/2020,0,0
AFG,Asia,Afghanistan,4/5/2020,35,1
AFG,Asia,Afghanistan,4/6/2020,29,2
AFG,Asia,Afghanistan,4/7/2020,38,0
AFG,Asia,Afghanistan,4/8/2020,30,4
AFG,Asia,Afghanistan,4/9/2020,56,3
AFG,Asia,Afghanistan,4/10/2020,61,1
AFG,Asia,Afghanistan,4/11/2020,37,0
AFG,Asia,Afghanistan,4/12/2020,34,3
AFG,Asia,Afghanistan,4/13/2020,52,0
AFG,Asia,Afghanistan,4/14/2020,58,3
AFG,Asia,Afghanistan,4/15/2020,49,2
AFG,Asia,Afghanistan,4/16/2020,70,2
AFG,Asia,Afghanistan,4/17/2020,10,4
AFG,Asia,Afghanistan,4/18/2020,51,1
AFG,Asia,Afghanistan,4/19/2020,63,0
AFG,Asia,Afghanistan,4/20/2020,88,3
AFG,Asia,Afghanistan,4/21/2020,35,2
AFG,Asia,Afghanistan,4/22/2020,61,1
AFG,Asia,Afghanistan,4/23/2020,84,4
AFG,Asia,Afghanistan,4/24/2020,105,2
AFG,Asia,Afghanistan,4/25/2020,70,1
AFG,Asia,Afghanistan,4/26/2020,112,4
AFG,Asia,Afghanistan,4/27/2020,68,10
AFG,Asia,Afghanistan,4/28/2020,172,0
AFG,Asia,Afghanistan,4/29/2020,124,3
AFG,Asia,Afghanistan,4/30/2020,122,0
AFG,Asia,Afghanistan,5/1/2020,222,4
AFG,Asia,Afghanistan,5/2/2020,164,4
AFG,Asia,Afghanistan,5/3/2020,134,4
AFG,Asia,Afghanistan,5/4/2020,235,13
AFG,Asia,Afghanistan,5/5/2020,190,5
AFG,Asia,Afghanistan,5/6/2020,330,5
AFG,Asia,Afghanistan,5/7/2020,168,9
AFG,Asia,Afghanistan,5/8/2020,171,2
AFG,Asia,Afghanistan,5/9/2020,215,3
AFG,Asia,Afghanistan,5/10/2020,255,6
AFG,Asia,Afghanistan,5/11/2020,369,5
AFG,Asia,Afghanistan,5/12/2020,285,2
AFG,Asia,Afghanistan,5/13/2020,280,5
AFG,Asia,Afghanistan,5/14/2020,259,3
AFG,Asia,Afghanistan,5/15/2020,113,6
AFG,Asia,Afghanistan,5/16/2020,1063,32
AFG,Asia,Afghanistan,5/17/2020,0,0
AFG,Asia,Afghanistan,5/18/2020,262,1
AFG,Asia,Afghanistan,5/19/2020,408,4
AFG,Asia,Afghanistan,5/20/2020,581,5
AFG,Asia,Afghanistan,5/21/2020,492,9
AFG,Asia,Afghanistan,5/22/2020,531,6
AFG,Asia,Afghanistan,5/23/2020,540,12
AFG,Asia,Afghanistan,5/24/2020,782,11
AFG,Asia,Afghanistan,5/25/2020,584,2
AFG,Asia,Afghanistan,5/26/2020,591,1
AFG,Asia,Afghanistan,5/27/2020,658,1
AFG,Asia,Afghanistan,5/28/2020,625,7
AFG,Asia,Afghanistan,5/29/2020,580,8
AFG,Asia,Afghanistan,5/30/2020,623,11
AFG,Asia,Afghanistan,5/31/2020,866,3
AFG,Asia,Afghanistan,6/1/2020,680,8
AFG,Asia,Afghanistan,6/2/2020,545,8
AFG,Asia,Afghanistan,6/3/2020,759,5
AFG,Asia,Afghanistan,6/4/2020,758,24
AFG,Asia,Afghanistan,6/5/2020,787,6
ALB,Europe,Albania,3/9/2020,2,0
ALB,Europe,Albania,3/10/2020,4,0
ALB,Europe,Albania,3/11/2020,4,0
ALB,Europe,Albania,3/12/2020,1,1
ALB,Europe,Albania,3/13/2020,12,0
ALB,Europe,Albania,3/14/2020,10,0
ALB,Europe,Albania,3/15/2020,5,0
ALB,Europe,Albania,3/16/2020,4,0
ALB,Europe,Albania,3/17/2020,9,0
ALB,Europe,Albania,3/18/2020,4,0
ALB,Europe,Albania,3/19/2020,4,1
ALB,Europe,Albania,3/20/2020,11,0
ALB,Europe,Albania,3/21/2020,0,0
ALB,Europe,Albania,3/22/2020,6,0
ALB,Europe,Albania,3/23/2020,13,0
ALB,Europe,Albania,3/24/2020,11,2
ALB,Europe,Albania,3/25/2020,23,1
ALB,Europe,Albania,3/26/2020,23,0
ALB,Europe,Albania,3/27/2020,28,1
ALB,Europe,Albania,3/28/2020,12,3
ALB,Europe,Albania,3/29/2020,11,1
ALB,Europe,Albania,3/30/2020,15,0
ALB,Europe,Albania,3/31/2020,11,2
ALB,Europe,Albania,4/1/2020,20,3
ALB,Europe,Albania,4/2/2020,16,0
ALB,Europe,Albania,4/3/2020,18,1
ALB,Europe,Albania,4/4/2020,27,1
ALB,Europe,Albania,4/5/2020,29,2
ALB,Europe,Albania,4/6/2020,28,2
ALB,Europe,Albania,4/7/2020,16,1
ALB,Europe,Albania,4/8/2020,6,0
ALB,Europe,Albania,4/9/2020,17,0
ALB,Europe,Albania,4/10/2020,9,1
ALB,Europe,Albania,4/11/2020,7,0
ALB,Europe,Albania,4/12/2020,17,0
ALB,Europe,Albania,4/13/2020,13,0
ALB,Europe,Albania,4/14/2020,21,0
ALB,Europe,Albania,4/15/2020,8,1
ALB,Europe,Albania,4/16/2020,19,1
ALB,Europe,Albania,4/17/2020,24,1
ALB,Europe,Albania,4/18/2020,21,0
ALB,Europe,Albania,4/19/2020,9,0
ALB,Europe,Albania,4/20/2020,14,0
ALB,Europe,Albania,4/21/2020,22,0
ALB,Europe,Albania,4/22/2020,25,0
ALB,Europe,Albania,4/23/2020,25,1
ALB,Europe,Albania,4/24/2020,29,0
ALB,Europe,Albania,4/25/2020,15,0
ALB,Europe,Albania,4/26/2020,34,0
ALB,Europe,Albania,4/27/2020,14,1
ALB,Europe,Albania,4/28/2020,10,0
ALB,Europe,Albania,4/29/2020,14,2
ALB,Europe,Albania,4/30/2020,16,1
ALB,Europe,Albania,5/1/2020,7,0
ALB,Europe,Albania,5/2/2020,9,0
ALB,Europe,Albania,5/3/2020,7,0
ALB,Europe,Albania,5/4/2020,6,0
ALB,Europe,Albania,5/5/2020,8,0
ALB,Europe,Albania,5/6/2020,17,0
ALB,Europe,Albania,5/7/2020,12,0
ALB,Europe,Albania,5/8/2020,10,0
ALB,Europe,Albania,5/9/2020,8,0
ALB,Europe,Albania,5/10/2020,6,0
ALB,Europe,Albania,5/11/2020,12,0
ALB,Europe,Albania,5/12/2020,4,0
ALB,Europe,Albania,5/13/2020,4,0
ALB,Europe,Albania,5/14/2020,4,0
ALB,Europe,Albania,5/15/2020,18,0
ALB,Europe,Albania,5/16/2020,18,0
ALB,Europe,Albania,5/17/2020,17,0
ALB,Europe,Albania,5/18/2020,13,0
ALB,Europe,Albania,5/19/2020,2,0
ALB,Europe,Albania,5/20/2020,1,0
ALB,Europe,Albania,5/21/2020,15,0
ALB,Europe,Albania,5/22/2020,5,0
ALB,Europe,Albania,5/23/2020,12,0
ALB,Europe,Albania,5/24/2020,8,0
ALB,Europe,Albania,5/25/2020,9,1
ALB,Europe,Albania,5/26/2020,6,0
ALB,Europe,Albania,5/27/2020,25,1
ALB,Europe,Albania,5/28/2020,21,0
ALB,Europe,Albania,5/29/2020,26,0
ALB,Europe,Albania,5/30/2020,23,0
ALB,Europe,Albania,5/31/2020,23,0
ALB,Europe,Albania,6/1/2020,15,0
ALB,Europe,Albania,6/2/2020,6,0
ALB,Europe,Albania,6/3/2020,21,0
ALB,Europe,Albania,6/4/2020,20,0
ALB,Europe,Albania,6/5/2020,13,0
DZA,Africa,Algeria,12/31/2019,0,0
DZA,Africa,Algeria,1/1/2020,0,0
DZA,Africa,Algeria,1/2/2020,0,0
DZA,Africa,Algeria,1/3/2020,0,0
DZA,Africa,Algeria,1/4/2020,0,0
DZA,Africa,Algeria,1/5/2020,0,0
DZA,Africa,Algeria,1/6/2020,0,0
DZA,Africa,Algeria,1/7/2020,0,0
DZA,Africa,Algeria,1/8/2020,0,0
DZA,Africa,Algeria,1/9/2020,0,0
DZA,Africa,Algeria,1/10/2020,0,0
DZA,Africa,Algeria,1/11/2020,0,0
DZA,Africa,Algeria,1/12/2020,0,0
DZA,Africa,Algeria,1/13/2020,0,0
DZA,Africa,Algeria,1/14/2020,0,0
DZA,Africa,Algeria,1/15/2020,0,0
DZA,Africa,Algeria,1/16/2020,0,0
DZA,Africa,Algeria,1/17/2020,0,0
DZA,Africa,Algeria,1/18/2020,0,0
DZA,Africa,Algeria,1/19/2020,0,0
DZA,Africa,Algeria,1/20/2020,0,0
DZA,Africa,Algeria,1/21/2020,0,0
DZA,Africa,Algeria,1/22/2020,0,0
DZA,Africa,Algeria,1/23/2020,0,0
DZA,Africa,Algeria,1/24/2020,0,0
DZA,Africa,Algeria,1/25/2020,0,0
DZA,Africa,Algeria,1/26/2020,0,0
DZA,Africa,Algeria,1/27/2020,0,0
DZA,Africa,Algeria,1/28/2020,0,0
DZA,Africa,Algeria,1/29/2020,0,0
DZA,Africa,Algeria,1/30/2020,0,0
DZA,Africa,Algeria,1/31/2020,0,0
DZA,Africa,Algeria,2/1/2020,0,0
DZA,Africa,Algeria,2/2/2020,0,0
DZA,Africa,Algeria,2/3/2020,0,0
DZA,Africa,Algeria,2/4/2020,0,0
DZA,Africa,Algeria,2/5/2020,0,0
DZA,Africa,Algeria,2/6/2020,0,0
DZA,Africa,Algeria,2/7/2020,0,0
DZA,Africa,Algeria,2/8/2020,0,0
DZA,Africa,Algeria,2/9/2020,0,0
DZA,Africa,Algeria,2/10/2020,0,0
DZA,Africa,Algeria,2/11/2020,0,0
DZA,Africa,Algeria,2/12/2020,0,0
DZA,Africa,Algeria,2/13/2020,0,0
DZA,Africa,Algeria,2/14/2020,0,0
DZA,Africa,Algeria,2/15/2020,0,0
DZA,Africa,Algeria,2/16/2020,0,0
DZA,Africa,Algeria,2/17/2020,0,0
DZA,Africa,Algeria,2/18/2020,0,0
DZA,Africa,Algeria,2/19/2020,0,0
DZA,Africa,Algeria,2/20/2020,0,0
DZA,Africa,Algeria,2/21/2020,0,0
DZA,Africa,Algeria,2/22/2020,0,0
DZA,Africa,Algeria,2/23/2020,0,0
DZA,Africa,Algeria,2/24/2020,0,0
DZA,Africa,Algeria,2/25/2020,0,0
DZA,Africa,Algeria,2/26/2020,1,0
DZA,Africa,Algeria,2/27/2020,0,0
DZA,Africa,Algeria,2/28/2020,0,0
DZA,Africa,Algeria,2/29/2020,0,0
DZA,Africa,Algeria,3/1/2020,2,0
DZA,Africa,Algeria,3/2/2020,0,0
DZA,Africa,Algeria,3/4/2020,2,0
DZA,Africa,Algeria,3/5/2020,7,0
DZA,Africa,Algeria,3/6/2020,5,0
DZA,Africa,Algeria,3/9/2020,3,0
DZA,Africa,Algeria,3/12/2020,0,0
DZA,Africa,Algeria,3/13/2020,5,1
DZA,Africa,Algeria,3/14/2020,1,1
DZA,Africa,Algeria,3/15/2020,11,0
DZA,Africa,Algeria,3/16/2020,11,2
DZA,Africa,Algeria,3/17/2020,10,0
DZA,Africa,Algeria,3/18/2020,2,1
DZA,Africa,Algeria,3/19/2020,12,1
DZA,Africa,Algeria,3/20/2020,18,1
DZA,Africa,Algeria,3/21/2020,12,3
DZA,Africa,Algeria,3/22/2020,37,5
DZA,Africa,Algeria,3/23/2020,62,2
DZA,Africa,Algeria,3/24/2020,29,0
DZA,Africa,Algeria,3/25/2020,34,2
DZA,Africa,Algeria,3/26/2020,38,2
DZA,Africa,Algeria,3/27/2020,65,4
DZA,Africa,Algeria,3/28/2020,42,1
DZA,Africa,Algeria,3/29/2020,45,3
DZA,Africa,Algeria,3/30/2020,57,2
DZA,Africa,Algeria,3/31/2020,73,4
DZA,Africa,Algeria,4/1/2020,132,9
DZA,Africa,Algeria,4/2/2020,131,14
DZA,Africa,Algeria,4/3/2020,139,5
DZA,Africa,Algeria,4/4/2020,185,42
DZA,Africa,Algeria,4/5/2020,80,25
DZA,Africa,Algeria,4/6/2020,69,22
DZA,Africa,Algeria,4/7/2020,103,21
DZA,Africa,Algeria,4/8/2020,45,20
DZA,Africa,Algeria,4/9/2020,104,12
DZA,Africa,Algeria,4/10/2020,94,30
DZA,Africa,Algeria,4/11/2020,95,21
DZA,Africa,Algeria,4/12/2020,64,19
DZA,Africa,Algeria,4/13/2020,89,18
DZA,Africa,Algeria,4/14/2020,69,20
DZA,Africa,Algeria,4/15/2020,87,12
DZA,Africa,Algeria,4/16/2020,90,11
DZA,Africa,Algeria,4/17/2020,108,12
DZA,Africa,Algeria,4/18/2020,150,16
DZA,Africa,Algeria,4/19/2020,117,3
DZA,Africa,Algeria,4/20/2020,94,8
DZA,Africa,Algeria,4/21/2020,89,9
DZA,Africa,Algeria,4/22/2020,93,8
DZA,Africa,Algeria,4/23/2020,99,10
DZA,Africa,Algeria,4/24/2020,97,5
DZA,Africa,Algeria,4/25/2020,120,8
DZA,Africa,Algeria,4/26/2020,129,4
DZA,Africa,Algeria,4/27/2020,126,6
DZA,Africa,Algeria,4/28/2020,135,7
DZA,Africa,Algeria,4/29/2020,132,5
DZA,Africa,Algeria,4/30/2020,199,7
DZA,Africa,Algeria,5/1/2020,158,6
DZA,Africa,Algeria,5/2/2020,148,3
DZA,Africa,Algeria,5/3/2020,141,6
DZA,Africa,Algeria,5/4/2020,179,4
DZA,Africa,Algeria,5/5/2020,174,2
DZA,Africa,Algeria,5/6/2020,190,5
DZA,Africa,Algeria,5/7/2020,159,6
DZA,Africa,Algeria,5/8/2020,185,7
DZA,Africa,Algeria,5/9/2020,187,5
DZA,Africa,Algeria,5/10/2020,189,6
DZA,Africa,Algeria,5/11/2020,165,8
DZA,Africa,Algeria,5/12/2020,168,5
DZA,Africa,Algeria,5/13/2020,176,8
DZA,Africa,Algeria,5/14/2020,186,7
DZA,Africa,Algeria,5/15/2020,189,7
DZA,Africa,Algeria,5/16/2020,187,7
DZA,Africa,Algeria,5/17/2020,192,6
DZA,Africa,Algeria,5/18/2020,198,6
DZA,Africa,Algeria,5/19/2020,182,7
DZA,Africa,Algeria,5/20/2020,176,6
DZA,Africa,Algeria,5/21/2020,165,7
DZA,Africa,Algeria,5/22/2020,186,7
DZA,Africa,Algeria,5/23/2020,190,7
DZA,Africa,Algeria,5/24/2020,195,10
DZA,Africa,Algeria,5/25/2020,193,8
DZA,Africa,Algeria,5/26/2020,197,9
DZA,Africa,Algeria,5/27/2020,194,8
DZA,Africa,Algeria,5/28/2020,160,6
DZA,Africa,Algeria,5/29/2020,140,7
DZA,Africa,Algeria,5/30/2020,137,8
DZA,Africa,Algeria,5/31/2020,133,8
DZA,Africa,Algeria,6/1/2020,127,7
DZA,Africa,Algeria,6/2/2020,119,8
DZA,Africa,Algeria,6/3/2020,113,6
DZA,Africa,Algeria,6/4/2020,0,0
DZA,Africa,Algeria,6/5/2020,205,14
AND,Europe,Andorra,3/3/2020,1,0
AND,Europe,Andorra,3/14/2020,1,0
AND,Europe,Andorra,3/16/2020,3,0
AND,Europe,Andorra,3/17/2020,9,0
AND,Europe,Andorra,3/18/2020,0,0
AND,Europe,Andorra,3/19/2020,39,0
AND,Europe,Andorra,3/20/2020,22,0
AND,Europe,Andorra,3/21/2020,0,0
AND,Europe,Andorra,3/22/2020,13,0
AND,Europe,Andorra,3/23/2020,25,0
AND,Europe,Andorra,3/24/2020,20,0
AND,Europe,Andorra,3/25/2020,31,0
AND,Europe,Andorra,3/26/2020,24,0
AND,Europe,Andorra,3/27/2020,36,3
AND,Europe,Andorra,3/28/2020,43,0
AND,Europe,Andorra,3/29/2020,41,1
AND,Europe,Andorra,3/30/2020,26,2
AND,Europe,Andorra,3/31/2020,36,2
AND,Europe,Andorra,4/1/2020,6,4
AND,Europe,Andorra,4/2/2020,14,2
AND,Europe,Andorra,4/3/2020,38,1
AND,Europe,Andorra,4/4/2020,11,1
AND,Europe,Andorra,4/5/2020,27,1
AND,Europe,Andorra,4/6/2020,35,1
AND,Europe,Andorra,4/7/2020,25,3
AND,Europe,Andorra,4/8/2020,19,1
AND,Europe,Andorra,4/9/2020,19,1
AND,Europe,Andorra,4/10/2020,19,2
AND,Europe,Andorra,4/11/2020,18,1
AND,Europe,Andorra,4/12/2020,21,2
AND,Europe,Andorra,4/13/2020,16,1
AND,Europe,Andorra,4/14/2020,8,0
AND,Europe,Andorra,4/15/2020,13,2
AND,Europe,Andorra,4/16/2020,14,2
AND,Europe,Andorra,4/17/2020,9,0
AND,Europe,Andorra,4/18/2020,14,2
AND,Europe,Andorra,4/19/2020,8,0
AND,Europe,Andorra,4/20/2020,9,1
AND,Europe,Andorra,4/21/2020,4,0
AND,Europe,Andorra,4/22/2020,0,1
AND,Europe,Andorra,4/23/2020,6,0
AND,Europe,Andorra,4/24/2020,1,0
AND,Europe,Andorra,4/25/2020,7,3
AND,Europe,Andorra,4/26/2020,2,0
AND,Europe,Andorra,4/27/2020,7,0
AND,Europe,Andorra,4/28/2020,3,0
AND,Europe,Andorra,4/29/2020,0,1
AND,Europe,Andorra,4/30/2020,0,1
AND,Europe,Andorra,5/1/2020,2,0
AND,Europe,Andorra,5/2/2020,1,1
AND,Europe,Andorra,5/3/2020,1,1
AND,Europe,Andorra,5/4/2020,1,1
AND,Europe,Andorra,5/5/2020,2,0
AND,Europe,Andorra,5/6/2020,1,1
AND,Europe,Andorra,5/7/2020,0,0
AND,Europe,Andorra,5/8/2020,1,1
AND,Europe,Andorra,5/9/2020,0,0
AND,Europe,Andorra,5/10/2020,2,1
AND,Europe,Andorra,5/11/2020,1,0
AND,Europe,Andorra,5/12/2020,1,0
AND,Europe,Andorra,5/13/2020,2,0
AND,Europe,Andorra,5/14/2020,2,1
AND,Europe,Andorra,5/15/2020,1,0
AND,Europe,Andorra,5/16/2020,0,0
AND,Europe,Andorra,5/17/2020,0,2
AND,Europe,Andorra,5/18/2020,0,0
AND,Europe,Andorra,5/19/2020,0,0
AND,Europe,Andorra,5/20/2020,0,0
AND,Europe,Andorra,5/21/2020,1,0
AND,Europe,Andorra,5/22/2020,0,0
AND,Europe,Andorra,5/23/2020,0,0
AND,Europe,Andorra,5/24/2020,0,0
AND,Europe,Andorra,5/25/2020,1,0
AND,Europe,Andorra,5/26/2020,0,0
AND,Europe,Andorra,5/27/2020,0,0
AND,Europe,Andorra,5/28/2020,0,0
AND,Europe,Andorra,5/29/2020,0,0
AND,Europe,Andorra,5/30/2020,1,0
AND,Europe,Andorra,5/31/2020,0,0
AND,Europe,Andorra,6/1/2020,0,0
AND,Europe,Andorra,6/2/2020,1,0
AND,Europe,Andorra,6/3/2020,79,0
AND,Europe,Andorra,6/4/2020,7,0
AND,Europe,Andorra,6/5/2020,1,0
AGO,Africa,Angola,3/22/2020,2,0
AGO,Africa,Angola,3/23/2020,0,0
AGO,Africa,Angola,3/24/2020,0,0
AGO,Africa,Angola,3/25/2020,0,0
AGO,Africa,Angola,3/26/2020,0,0
AGO,Africa,Angola,3/27/2020,1,0
AGO,Africa,Angola,3/28/2020,1,0
AGO,Africa,Angola,3/29/2020,0,0
AGO,Africa,Angola,3/30/2020,3,2
AGO,Africa,Angola,3/31/2020,0,0
AGO,Africa,Angola,4/1/2020,0,0
AGO,Africa,Angola,4/2/2020,1,0
AGO,Africa,Angola,4/3/2020,0,0
AGO,Africa,Angola,4/4/2020,0,0
AGO,Africa,Angola,4/5/2020,2,0
AGO,Africa,Angola,4/6/2020,4,0
AGO,Africa,Angola,4/7/2020,2,0
AGO,Africa,Angola,4/8/2020,1,0
AGO,Africa,Angola,4/9/2020,2,0
AGO,Africa,Angola,4/10/2020,0,0
AGO,Africa,Angola,4/11/2020,0,0
AGO,Africa,Angola,4/12/2020,0,0
AGO,Africa,Angola,4/13/2020,0,0
AGO,Africa,Angola,4/14/2020,0,0
AGO,Africa,Angola,4/15/2020,0,0
AGO,Africa,Angola,4/16/2020,0,0
AGO,Africa,Angola,4/17/2020,0,0
AGO,Africa,Angola,4/18/2020,0,0
AGO,Africa,Angola,4/19/2020,5,0
AGO,Africa,Angola,4/20/2020,0,0
AGO,Africa,Angola,4/21/2020,0,0
AGO,Africa,Angola,4/22/2020,0,0
AGO,Africa,Angola,4/23/2020,0,0
AGO,Africa,Angola,4/24/2020,1,0
AGO,Africa,Angola,4/25/2020,0,0
AGO,Africa,Angola,4/26/2020,0,0
AGO,Africa,Angola,4/27/2020,1,0
AGO,Africa,Angola,4/28/2020,1,0
AGO,Africa,Angola,4/29/2020,0,0
AGO,Africa,Angola,4/30/2020,0,0
AGO,Africa,Angola,5/1/2020,0,0
AGO,Africa,Angola,5/2/2020,2,0
AGO,Africa,Angola,5/3/2020,6,0
AGO,Africa,Angola,5/4/2020,0,0
AGO,Africa,Angola,5/5/2020,0,0
AGO,Africa,Angola,5/6/2020,1,0
AGO,Africa,Angola,5/7/2020,0,0
AGO,Africa,Angola,5/8/2020,0,0
AGO,Africa,Angola,5/9/2020,7,0
AGO,Africa,Angola,5/10/2020,0,0
AGO,Africa,Angola,5/11/2020,2,0
AGO,Africa,Angola,5/12/2020,0,0
AGO,Africa,Angola,5/13/2020,0,0
AGO,Africa,Angola,5/14/2020,0,0
AGO,Africa,Angola,5/15/2020,3,0
AGO,Africa,Angola,5/16/2020,0,0
AGO,Africa,Angola,5/17/2020,0,0
AGO,Africa,Angola,5/18/2020,0,0
AGO,Africa,Angola,5/19/2020,0,0
AGO,Africa,Angola,5/20/2020,2,0
AGO,Africa,Angola,5/21/2020,2,1
AGO,Africa,Angola,5/22/2020,6,0
AGO,Africa,Angola,5/23/2020,2,0
AGO,Africa,Angola,5/24/2020,0,0
AGO,Africa,Angola,5/25/2020,9,1
AGO,Africa,Angola,5/26/2020,0,0
AGO,Africa,Angola,5/27/2020,2,0
AGO,Africa,Angola,5/28/2020,0,0
AGO,Africa,Angola,5/29/2020,2,0
AGO,Africa,Angola,5/30/2020,4,0
AGO,Africa,Angola,5/31/2020,7,0
AGO,Africa,Angola,6/1/2020,2,0
AGO,Africa,Angola,6/2/2020,0,0
AGO,Africa,Angola,6/3/2020,0,0
AGO,Africa,Angola,6/4/2020,0,0
AGO,Africa,Angola,6/5/2020,0,0
AIA,North America,Anguilla,3/27/2020,2,0
AIA,North America,Anguilla,3/28/2020,0,0
AIA,North America,Anguilla,3/29/2020,0,0
AIA,North America,Anguilla,3/30/2020,0,0
AIA,North America,Anguilla,3/31/2020,0,0
AIA,North America,Anguilla,4/1/2020,0,0
AIA,North America,Anguilla,4/2/2020,0,0
AIA,North America,Anguilla,4/3/2020,1,0
AIA,North America,Anguilla,4/4/2020,0,0
AIA,North America,Anguilla,4/5/2020,0,0
AIA,North America,Anguilla,4/6/2020,0,0
AIA,North America,Anguilla,4/7/2020,0,0
AIA,North America,Anguilla,4/8/2020,0,0
AIA,North America,Anguilla,4/9/2020,0,0
AIA,North America,Anguilla,4/10/2020,0,0
AIA,North America,Anguilla,4/11/2020,0,0
AIA,North America,Anguilla,4/12/2020,0,0
AIA,North America,Anguilla,4/13/2020,0,0
AIA,North America,Anguilla,4/14/2020,0,0
AIA,North America,Anguilla,4/15/2020,0,0
AIA,North America,Anguilla,4/16/2020,0,0
AIA,North America,Anguilla,4/17/2020,0,0
AIA,North America,Anguilla,4/18/2020,0,0
AIA,North America,Anguilla,4/19/2020,0,0
AIA,North America,Anguilla,4/20/2020,0,0
AIA,North America,Anguilla,4/21/2020,0,0
AIA,North America,Anguilla,4/22/2020,0,0
AIA,North America,Anguilla,4/23/2020,0,0
AIA,North America,Anguilla,4/24/2020,0,0
AIA,North America,Anguilla,4/25/2020,0,0
